date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:20	758740/758740	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b93d4-tHXNZYXeq+zuPaeHljvCfbhQl5o%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:20	162424/162424	---M--	200	added ('OK')	font/woff2	etag:W/%2227a78-qFdDC/UjK3gnFUzq0ZR6WsG3Om4%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:21	268464/268464	---M--	200	added ('OK')	font/woff	etag:W/%22418b0-a00m7T7hj3cYDb4kmx2NvlqqN+Q%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:22	680656/680656	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a62d0-8GbZFSzRGSert3/o+zR9/i82hjY%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-3Light.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:23	163628/163628	---M--	200	added ('OK')	font/woff2	etag:W/%2227f2c-lbMH2iYmyrPQ49LGEcV0RA2Vxxo%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:23	754578/754578	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b8392-bh2ojTjNYAzCOfCWTXm4O9WoJ5c%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:24	269372/269372	---M--	200	added ('OK')	font/woff	etag:W/%2241c3c-vTDQRbhzVoRyzvuY0Ai9Jp3cpPo%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:26	679480/679480	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a5e38-fVikf0+WH9YACMgMfgH5riJidJk%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-4Regular.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:27	750912/750912	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b7540-oYjdFwBxQ5uxfMMeA66QVOKRifU%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:28	163820/163820	---M--	200	added ('OK')	font/woff2	etag:W/%2227fec-+Ew/zmfGLZp6KcMj27evZsR2Bak%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:28	268548/268548	---M--	200	added ('OK')	font/woff	etag:W/%2241904-DhP+3gFLBKxTt9BuzPEJIwWKnlI%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:29	678560/678560	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a5aa0-5I54Acxrg18CnN2BbAUE6UKMbdE%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-5Medium.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:29	751200/751200	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b7660-HwD4LkYx6Q57WVySSxr/puK3nRY%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:30	164700/164700	---M--	200	added ('OK')	font/woff2	etag:W/%222835c-ITmvvDGp1+CQZ+Nse/6nF8LaiLU%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:31	269228/269228	---M--	200	added ('OK')	font/woff	etag:W/%2241bac-phQ6xSxIamDyCa/1uHJIGPxngnw%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:31	677712/677712	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a5750-CYaa/CCELcCW77nZ8ez7OmyBCn4%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-6SemiBold.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:32	163844/163844	---M--	200	added ('OK')	font/woff2	etag:W/%2228004-onnzi3LDAqWCQpg0flvIFTJPGI8%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:32	755237/755237	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b8625-5V6Wv4JheLt8gGpK20GNt97LsHM%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:33	269272/269272	---M--	200	added ('OK')	font/woff	etag:W/%2241bd8-JNVWXe7BHJsNnFaZ5yrWh2WRzVE%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:34	676716/676716	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a536c-yg7lztxuLQcCESaFikI6035vQ9g%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-7Bold.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:34	745462/745462	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b5ff6-vjL+kUIXDfa3Vf+1vL9YP4XuT/Q%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:36	158768/158768	---M--	200	added ('OK')	font/woff2	etag:W/%2226c30-5EA9s6rltKxY4rDAnlTLFgj9kfU%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:36	263556/263556	---M--	200	added ('OK')	font/woff	etag:W/%2240584-0Pbc6enRqKFufTWl/5NPtcxE8ig%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:37	673912/673912	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a4878-s1qN6+StCOptMP1NHQKY4DPK76w%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-8ExtraBold.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:38	758409/758409	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b9289-t2EcO0S9f6OJlY9q/KuFiOdA+14%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.eot	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.eot	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:38	166404/166404	---M--	200	added ('OK')	font/woff2	etag:W/%2228a04-pNy8yuZPyx+P9VOoigZjVDWSRnQ%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.woff2	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.woff2	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:39	272240/272240	---M--	200	added ('OK')	font/woff	etag:W/%2242770-K0me2WvpSd4SGkFfxH2wDHfA9N0%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.woff	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.woff	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:40	674456/674456	---M-Z	200	added ('OK')	font/ttf	etag:W/%22a4a98-vZgtC2eNUEg26S8OCmf+5SHq+pk%22	https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.ttf	C:/My%20Web%20Sites/hanchon/cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/Paperlogy-9Black.ttf	(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
17:09:41	3189/3189	---MCZ	200	added ('OK')	text/css	etag:W/%22c75-634e6a719364d%22	https://test2.kwebsite.kr/theme/hanchon/css/landing/____root.css?v=1	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/css/landing/____root3860.css	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__color.css?ver=2303229)
17:09:42	216744/216744	---M--	200	added ('OK')	text/html	etag:%2234ea8-634e5cc49ff48%22	https://test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.woff2	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.html	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:42	628347/628347	---M--	200	added ('OK')	image/jpeg	etag:%229967b-6343e84076696%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/footer_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/footer_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__common.css?ver=2303229)
17:09:43	376692/376692	---M--	200	added ('OK')	application/x-font-woff	etag:%225bf74-634e5cc48d27f%22	https://test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.woff	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.woff	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:43	1143040/1143040	---M--	200	added ('OK')	application/x-font-ttf	etag:%22117100-634e5cc496ad7%22	https://test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.ttf	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.ttf	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:44	491268/491268	---M--	200	added ('OK')	application/x-font-otf	etag:%2277f04-634e5cc49e3ef%22	https://test2.kwebsite.kr/theme/hanchon/font/FlightSansOTF-Title.otf	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/font/FlightSansOTF-Title.otf	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:44	1143266/1143266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221171e2-634e5cc4914e7%22	https://test2.kwebsite.kr/theme/hanchon/font/FlightSans-Title.eot?	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/font/FlightSans-Titled41d.eot	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:44	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:43%20GMT	https://test2.kwebsite.kr/theme/hanchon/fonts/FlightSans-Title.eot	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/fonts/FlightSans-Title.eot	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__font.use.css?ver=2303229)
17:09:45	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:44%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/landing/common/img_light_xs.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/landing/common/img_light_xs.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:45	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:44%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money01.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money01.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:46	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:45%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money02.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money02.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:46	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:45%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money03.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money03.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:47	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:46%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money04.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/landing/sec11/money04.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:47	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Jun%202025%2010:09:46%20GMT	https://test2.kwebsite.kr/theme/hanchon/img/pc/comm/star_list.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/comm/star_list.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/__animation.css?ver=2303229)
17:09:48	1819/1819	---M--	200	added ('OK')	image/png	etag:%2271b-634c12d0df900%22	https://test2.kwebsite.kr/theme/hanchon/img/comm/pop_close_wh.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/comm/pop_close_wh.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:48	1247/1247	---M--	200	added ('OK')	image/png	etag:%224df-634c12d0ee748%22	https://test2.kwebsite.kr/theme/hanchon/img/comm/quick-hd.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/comm/quick-hd.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:49	2043/2043	---M--	200	added ('OK')	image/jpeg	etag:%227fb-634c12d0edb90%22	https://test2.kwebsite.kr/theme/hanchon/img/comm/quick-bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/comm/quick-bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:49	4780/4780	---M--	200	added ('OK')	image/jpeg	etag:%2212ac-634c12d0edb90%22	https://test2.kwebsite.kr/theme/hanchon/img/comm/store-bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/comm/store-bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:50	4409/4409	---M--	200	added ('OK')	image/png	etag:%221139-6347009922696%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec2/red-label.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec2/red-label.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:50	308824/308824	---M--	200	added ('OK')	image/jpeg	etag:%224b658-6343e840737b6%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/competitive-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/competitive-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:50	210914/210914	---M--	200	added ('OK')	image/jpeg	etag:%22337e2-63523b1e0afb5%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/main-sec-sky_bg.jpg?v=1	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/main-sec-sky_bg3860.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:50	152431/152431	---M--	200	added ('OK')	image/jpeg	etag:%222536f-6343e840660de%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/benefit-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/benefit-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:50	77212/77212	---M--	200	added ('OK')	image/png	etag:%2212d9c-6347595425bc2%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec4/brush-txt.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec4/brush-txt.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:51	905005/905005	---M--	200	added ('OK')	image/jpeg	etag:%22dcf2d-6343e840923e7%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/stronger-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/stronger-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:51	101926/101926	---M--	200	added ('OK')	image/jpeg	etag:%2218e26-6343e84066c96%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/average-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/average-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:51	10500/10500	---M--	200	added ('OK')	image/png	etag:%222904-6347393de67eb%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec8/graph-bg.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec8/graph-bg.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:52	6433/6433	---M--	200	added ('OK')	image/png	etag:%221921-634720753dd7c%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec10/dotted-round.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec10/dotted-round.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:52	10864/10864	---M--	200	added ('OK')	image/png	etag:%222a70-6347208dd02d8%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec10/gold-leaf.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec10/gold-leaf.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:52	1998927/1998927	---M--	200	added ('OK')	image/jpeg	etag:%221e804f-63469278a7126%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/mainfood-sec_bg_long.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/mainfood-sec_bg_long.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:52	731283/731283	---M--	200	added ('OK')	image/jpeg	etag:%22b2893-63471bbd5dae5%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/awards-sec_bg.jpg?v=1	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/awards-sec_bg3860.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:53	104254/104254	---M--	200	added ('OK')	image/jpeg	etag:%221973e-6343e8409088f%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/reason-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/reason-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:53	590556/590556	---M--	200	added ('OK')	image/jpeg	etag:%22902dc-6343e8407724e%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/interview-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/interview-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:54	803890/803890	---M--	200	added ('OK')	image/jpeg	etag:%22c4432-6347def876b94%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/menu-sec_bg.jpg?v=1	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/menu-sec_bg3860.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:54	297932/297932	---M--	200	added ('OK')	image/jpeg	etag:%2248bcc-6343e8406707e%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/analyze-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/analyze-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:54	4794/4794	---M--	200	added ('OK')	image/png	etag:%2212ba-6347acd5b6042%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/sec17/brush.png	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/sec17/brush.png	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Jun%202025%2010:09:54%20GMT	http://test2.kwebsite.kr/robots.txt		(from https://test2.kwebsite.kr/)
17:09:58	810505/810505	---M--	200	added ('OK')	image/jpeg	etag:%22c5e09-6343e8407b4b6%22	https://test2.kwebsite.kr/theme/hanchon/img/pc/bg/promotion-sec_bg.jpg	C:/My%20Web%20Sites/hanchon/test2.kwebsite.kr/theme/hanchon/img/pc/bg/promotion-sec_bg.jpg	(from https://test2.kwebsite.kr/theme/hanchon/css/landing/landing.pc.css?ver=2025-06-06%2019:07:59)
17:09:58	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/gh/whitedev7773/Paperlogy/paperlogy.css)
